"ProductID","ProductSKU","ProductName","ProductPrice","ProductWeight","ProductCartDesc","ProductShortDesc","ProductLongDesc","ProductThumb","ProductImage","ProductCategoryID","ProductSubCategoryID","ProductUpdateDate","ProductStock","ProductLive","ProductRating","ProductLocation","SellerID"
"506","19160276","California Air Tools 1.6 Gallon Ultra Quiet And Oil-free 1/2 Hp Aluminum Tank Air Compressor","853","7","a","a","a","a","a","40","952","2014-10-24T02:12:59","180","a","1","Provo","59"
"507","28861881","Eclipse 900-066n 50w Soldering Station","88","2","a","a","a","a","a","1","571","2015-12-15T05:15:48","107","a","1","Kent","233"
"508","15105349","Bosch 6335-01 7 Amp 1/2"" Corded Drill","39","9","a","a","a","a","a","141","360","2016-03-19T10:26:54","695","a","1","Honolulu","86"
"509","41140758","Hitachi 3/8"" Drill","120","2","a","a","a","a","a","385","937","2015-12-29T05:02:46","355","a","2","Lincoln","61"
"510","25271010","Black & Decker 16v Max Lithium Cordless Driver/drill With Exposed Gear Box, Ldx116c","485","6","a","a","a","a","a","926","936","2015-08-28T08:41:00","280","a","5","Fayetteville","281"
"511","57055572","Bostitch 29-piece Screwdriving Set, Bsa229sdm","956","2","a","a","a","a","a","326","921","2014-07-30T08:11:51","621","a","2","Winston-salem","380"
"512","56690408","Skil 74102 10in 200 Tooth Steel Circular Saw Blade","868","8","a","a","a","a","a","405","229","2016-01-24T02:05:22","332","a","3","Lansing","216"
"513","05565139","Hoover Ch82010 Ground Command Super Heavy-duty Air Mover, 12 A, 30 Lbs, Black","46","9","a","a","a","a","a","593","763","2014-01-07T09:31:53","121","a","4","Augusta","467"
"514","72783337","Black & Decker 6.5a .5"" Vsr 2-speed Hammer Drill, Dr670","628","4","a","a","a","a","a","674","49","2015-05-01T04:43:55","159","a","1","Garland","868"
"515","35939696","Skil 3410-02 10 In. Table Saw With Floor Stand","377","5","a","a","a","a","a","121","647","2014-12-13T06:46:20","180","a","1","Springfield","661"
"516","65421499","Stalwart 0.5"" Chuck Hammer Drill","755","1","a","a","a","a","a","465","948","2014-09-23T04:36:51","82","a","4","Mesa","401"
"517","37362287","Makita Btl061 Lxt 18 Volt Angle Drill Kit","514","8","a","a","a","a","a","971","873","2015-08-06T01:12:44","860","a","2","Scottsdale","122"
"518","16579972","Porter Cable 371k Compact Belt Sander","484","5","a","a","a","a","a","533","377","2014-01-31T04:23:56","120","a","1","Miami","137"
"519","82741730","Vim Products 10mm Triple Square Bit","931","7","a","a","a","a","a","737","991","2016-06-26T05:14:41","768","a","1","Raleigh","585"
"520","56911497","Dremel 6800-01 120v Trio Rotary Tool Kit, Refurbished","427","0","a","a","a","a","a","637","98","2014-11-14T02:31:56","411","a","2","Fremont","410"
"521","68581534","Bostitch 8.5 Amp Orbital Reciprocating Saw, Bte360k","653","6","a","a","a","a","a","239","438","2014-09-08T11:16:21","605","a","4","Salt Lake City","156"
"522","45143335","Blazer Products 189-2072 Clear Pocket Torch Pb207 Black","802","1","a","a","a","a","a","414","554","2014-03-11T07:18:07","527","a","3","Topeka","814"
"523","97359715","North American Tool 51872 80-piece Mini Rotary Tool Kit","209","7","a","a","a","a","a","340","942","2015-10-29T12:37:23","285","a","1","Indianapolis","74"
"524","68307318","Vermont American 10 60 Tpi 10x Titanium Carbide Circular Saw Blades 27833","990","6","a","a","a","a","a","799","971","2014-01-26T02:54:35","573","a","3","Fayetteville","300"
"525","10038321","Wagner Ht1000 Heat Tool","379","7","a","a","a","a","a","195","377","2016-07-09T12:43:04","283","a","4","Chesapeake","591"
"526","92744288","Eclipse 900-230 Flux Bottle Pack - 2-pack","887","2","a","a","a","a","a","840","505","2014-08-13T12:04:14","355","a","4","Philadelphia","186"
"527","84016003","Bosch Pl1682 3-1/4"" 6-amp Planer","996","1","a","a","a","a","a","231","681","2016-01-19T01:01:55","908","a","2","Savannah","789"
"528","32533217","Mayflower 20511 8 Inch Electric Heat Sealer","706","1","a","a","a","a","a","696","851","2014-06-30T09:25:03","36","a","3","St. Louis","485"
"529","72770696","Stalwart Cordless Screwdriver With 11 Bits","303","2","a","a","a","a","a","313","331","2015-06-02T08:06:11","715","a","1","Miami","149"
"530","51849184","Kawasaki 4.5 7.5a Vs Angle Grinder","18","1","a","a","a","a","a","773","257","2014-04-28T06:40:31","387","a","4","Cleveland","288"
"531","84104151","Black & Decker Matrix Combo Kit, 20v Drill And Jig Saw, Bdcdmt120js","643","3","a","a","a","a","a","345","209","2014-11-07T07:26:27","856","a","3","Chicago","83"
"532","69912603","Fs-curtis Ct5 5-hp 60-gallon Vertical Two-stage Air Compressor With Thermal Overload In Place Of Sta","462","0","a","a","a","a","a","930","935","2014-03-15T05:44:58","279","a","1","Naperville","768"
"533","86082754","Wagner Heat Gun Kit, Ht1100","462","10","a","a","a","a","a","682","205","2014-09-11T12:52:47","753","a","4","Fresno","927"
"534","05732418","Black & Decker 7-1/4"" 15-amp Circular Saw, Cs1015","496","10","a","a","a","a","a","246","78","2014-12-12T10:00:25","28","a","5","Austin","669"
"535","63364491","Dremel Cleaning/polishing Mini Accessory Kit, 684-02","255","5","a","a","a","a","a","187","974","2016-04-24T06:21:28","583","a","1","Houston","70"
"536","42077459","Eclipse 900-099 Soldering Stand W/reel Holder","640","1","a","a","a","a","a","433","940","2016-08-06T01:30:40","291","a","1","Glendale","619"
"537","83631795","Dremel Ez407sa-01 Ez Drum Mandrel","572","7","a","a","a","a","a","331","747","2014-10-27T01:48:26","174","a","3","Tucson","57"
"538","38858994","Black & Decker Matrix Jig Saw Head Attachment, Bdcmtjs","434","9","a","a","a","a","a","515","5","2015-01-31T05:19:51","614","a","4","Gainesville","160"
"539","19055381","Bostitch 6.5 Amp 3/8"" Drill, Bte100k And Bonus Drill Bit Bundle","212","1","a","a","a","a","a","877","295","2014-02-13T02:19:06","626","a","1","Provo","765"
"540","31916714","Black And Decker 3/8"" 6-amp Variable Speed Drill With Keyless Chuck","961","7","a","a","a","a","a","247","46","2015-12-21T07:26:04","532","a","1","Norfolk","897"
"541","84798602","Black & Decker 9.6v - 24v Multi Battery Charger","993","8","a","a","a","a","a","215","102","2015-04-19T09:44:34","259","a","3","Lakewood","459"
"542","73436805","Microflex Mxbd-1000-pf Black Dragon X-small Latex Fully Textured Gloves","543","10","a","a","a","a","a","6","720","2014-10-08T12:28:35","318","a","3","Provo","332"
"543","14653322","Western Enterprises 1/4 Npt X 3 Long Male Brass Regulator Nipple Cga 540","904","5","a","a","a","a","a","375","625","2014-02-22T01:41:08","963","a","4","Chattanooga","154"
"544","20337193","Wagan Hi Speed Air Compressor","588","7","a","a","a","a","a","766","95","2014-07-23T11:14:55","321","a","4","Dallas","996"
"545","74499144","Dewalt Power Tools Dws780 12 Inch Double Bevel Sliding Compound Miter Saw","137","6","a","a","a","a","a","978","576","2015-09-10T08:21:22","261","a","5","New Orleans","979"
"546","98223329","Dremel 7700-1/15 7.2-volt Multipro Cordless Rotary Kit With 15 Accessories","652","6","a","a","a","a","a","636","533","2016-01-28T07:12:24","186","a","5","Orlando","828"
"547","84774750","Skil 2350-01 4-volt Lithium-ion Screwdriver And Led Flashlight","501","2","a","a","a","a","a","372","264","2015-11-03T10:07:11","962","a","2","Boston","559"
"548","74709229","Bostitch 100 Ft Air Compressor Hose Prozhoze, 3/8"" X 100, Pro-38100","203","2","a","a","a","a","a","183","754","2016-02-13T05:56:31","646","a","5","Jacksonville","872"
"549","65289303","Black & Decker 109-piece Basic Project Set, 71-0109","601","4","a","a","a","a","a","911","896","2014-07-06T04:09:08","323","a","5","Norfolk","246"
"550","78995130","Allied Tools 72-piece Rotary Tool Set","384","6","a","a","a","a","a","267","213","2014-06-02T12:33:34","652","a","0","Montgomery","554"
"551","76529795","Dremel Circle Cutter Attachment, 678-01","40","8","a","a","a","a","a","851","929","2015-09-30T12:50:06","730","a","1","Yonkers","701"
"552","12383443","Crafter Gift Pack-12 Pieces","54","1","a","a","a","a","a","786","610","2015-01-13T12:49:22","102","a","3","Scottsdale","767"
"553","74043088","Black & Decker 1/4-sheet Sander With Filtered Dust Collection","922","4","a","a","a","a","a","372","70","2015-12-06T05:00:35","799","a","5","San Francisco","781"
"554","88362762","Homeright Heat Pro Plus Heat Tool","454","10","a","a","a","a","a","871","292","2015-02-15T11:45:00","875","a","4","Cleveland","759"
"555","68916589","50 Air Hose Reel","62","1","a","a","a","a","a","763","693","2015-05-03T11:59:34","944","a","2","Madison","361"
"556","06897093","Bostitch Low-profile Paper Tape Framing Nailer, Lpf33pt","952","7","a","a","a","a","a","906","8","2015-10-16T04:56:29","284","a","3","San Francisco","491"
"557","52462924","Hitachi Power Tools Db3dl2 3.6-volt Lithium Ion Dual Position Handle Screwdriver","456","7","a","a","a","a","a","361","598","2015-08-17T01:33:29","326","a","2","Moreno Valley","100"
"558","16720947","Multi-temp Hybrid Cordless Glue Gun","328","5","a","a","a","a","a","743","468","2014-07-20T02:20:29","573","a","2","Tucson","425"
"559","08461339","Buffalo Tools Stainless Steel Work Table","598","8","a","a","a","a","a","846","206","2015-12-25T08:06:11","37","a","2","Gainesville","681"
"560","38511578","Bostitch 100 Ft Air Compressor Hose Prozhoze, 3/8"" X 100, Pro-38100","36","1","a","a","a","a","a","748","824","2015-12-09T08:31:51","258","a","4","Tampa","11"
"561","65186541","Sharpe Manufacturing 6765-1 Replacement Dessicant Beads - 5 Lb.","547","4","a","a","a","a","a","856","169","2016-04-26T07:36:30","409","a","4","Chattanooga","702"
"562","40727011","Black & Decker Matrix Sanding Head Attachment, Bdcmts","557","6","a","a","a","a","a","503","717","2016-03-29T02:13:57","663","a","1","Colorado Springs","991"
"563","93928229","Bostitch 18v Lithium 1/2"" Drill/driver Kit, Btc400lb","307","9","a","a","a","a","a","151","755","2014-12-26T05:21:55","934","a","4","Atlanta","693"
"564","53962775","Stalwart 25-piece 4.8-volt Cordless Screwdriver With Led","699","5","a","a","a","a","a","109","226","2015-10-21T05:22:06","856","a","1","Laredo","741"
"565","23672680","Dremel 3000 Rotary Tool","851","8","a","a","a","a","a","929","148","2014-01-09T06:51:26","817","a","1","Chattanooga","179"
"566","35586616","Freeman Pf3p6galck Freeman Ultimate Finishing Kit With 6 Gallon Compressor, 3 Nailers, Canvas Carry","947","7","a","a","a","a","a","908","765","2016-04-12T09:43:00","840","a","4","Fort Worth","362"
"567","07334221","Kawasaki 4.5 7.5a Vs Angle Grinder","173","3","a","a","a","a","a","436","689","2014-10-03T07:10:37","434","a","4","Springfield","865"
"568","51679316","Bostitch .5"" Vsr 2-speed Hammerdrill/drill And Bonus 5-piece Masonry Set Bundle","421","0","a","a","a","a","a","929","902","2015-11-07T08:14:26","463","a","0","Cary","370"
"569","55062367","Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12)","386","7","a","a","a","a","a","717","157","2016-03-04T01:49:48","500","a","2","Fort Wayne","866"
"570","62288989","Skil 9296-01 4.5in Paddle Switch Angle Grinder","876","8","a","a","a","a","a","497","636","2016-04-17T06:26:55","461","a","4","Raleigh","340"
"571","78201415","Eclipse 902-134 Solder Tip For 900-066n Solder Station","266","2","a","a","a","a","a","243","931","2016-06-15T11:06:24","645","a","0","Rochester","79"
"572","48940061","Black & Decker 20-volt Matrix Drill, Bdcdmt120","442","4","a","a","a","a","a","992","238","2015-08-17T08:50:39","612","a","0","Winston-salem","230"
"573","08280497","Speare Tools Adjustable Quick-cutter Hole Saw, Ab 1027","633","7","a","a","a","a","a","774","739","2016-02-16T01:21:21","354","a","5","Minneapolis","861"
"574","53849014","Dual-temp Ultra Glue Gun, Red","462","5","a","a","a","a","a","901","67","2015-10-14T02:22:39","485","a","3","Providence","127"
"575","22166050","Dremel Workstation, 220-01","734","0","a","a","a","a","a","70","837","2016-02-24T01:01:36","903","a","1","Omaha","681"
"576","80723585","Dremel 7-piece Saw-max Cutting Kit, Sm700","88","7","a","a","a","a","a","579","312","2016-07-14T02:59:42","195","a","0","Overland Park","282"
"577","83912856","Black & Decker Matrix Impact Driver Head Attachment, Bdcmti","805","5","a","a","a","a","a","426","688","2015-03-05T10:11:22","668","a","4","Kansas City","502"
"578","87179316","Dremel Universal Multi-knife Blade, Mm430","0","2","a","a","a","a","a","263","750","2014-12-22T06:36:26","995","a","2","Chicago","249"
"579","77219268","Dewalt Dwt-dck212s2 12v Max Drill, Driver, Recip Combo Kit","321","5","a","a","a","a","a","807","450","2015-02-05T04:02:03","969","a","4","North Las Vegas","997"
"580","13177058","Got Air Heavy Duty Portable Air Compressor, Pump, Inflator","334","3","a","a","a","a","a","800","711","2015-03-22T12:39:54","323","a","2","Jacksonville","487"
"581","84259417","Powermate 6 Gallon Proforce Pancake Air Compressor With Extra Value Kit","199","1","a","a","a","a","a","297","863","2015-01-29T10:09:35","699","a","1","Columbus","832"
"582","99507480","Hitachi 12v Cordless Drill/driver Kit","58","3","a","a","a","a","a","527","463","2015-05-21T05:14:37","802","a","2","Little Rock","341"
"583","42083818","Skil 4v Max Lithium-ion Screwdriver, 2354-06","481","7","a","a","a","a","a","286","239","2016-05-01T10:05:46","349","a","2","Bridgeport","925"
"584","39215215","Dremel 7700-1/15 7.2v Multipro Cordless Kit","620","2","a","a","a","a","a","429","624","2015-10-15T08:31:43","893","a","4","Honolulu","938"
"585","75431266","Drill America Cone Carbide Burr 1/4 Shank","400","5","a","a","a","a","a","305","458","2015-09-11T08:04:33","461","a","5","Las Vegas","949"
"586","51444938","Wen Apex Pro 12v 3/8 Lithium Ion Cordless Drill/driver","868","4","a","a","a","a","a","573","384","2015-08-07T09:23:45","948","a","5","Cedar Rapids","542"
"587","47468160","Century Drill And Tool Phillips Power Screwdriving Bit Set","309","7","a","a","a","a","a","535","802","2014-11-22T09:30:00","55","a","2","New York","59"
"588","29690367","3m 37717 Spray Trigger Nozzle Head","257","7","a","a","a","a","a","480","793","2016-01-13T09:14:01","735","a","4","Alexandria","449"
"589","44257132","Speare Tools Adjustable Speaker-cutter Hole Saw, Ab 1610","990","7","a","a","a","a","a","58","500","2014-07-31T12:45:50","442","a","0","Tampa","589"
"590","33833484","Bostitch Air Compressor Ball Drain Valve, Btfp72327","222","2","a","a","a","a","a","37","85","2016-06-15T08:31:42","479","a","3","Coral Springs","828"
"591","21961007","Hitachi 3 1/2"" Full-head Plastic Collated Framing Strip Nailer","353","5","a","a","a","a","a","161","628","2014-03-10T08:50:12","202","a","4","Boston","110"
"592","34232705","Cps Products Ccvpc4su 4 Cfm Single Stage Vacuum Pump","798","0","a","a","a","a","a","481","515","2015-02-09T11:37:51","798","a","3","El Paso","409"
"593","21502255","Black & Decker Matrix Sanding Head Attachment, Bdcmts","294","9","a","a","a","a","a","750","69","2016-04-16T05:10:34","684","a","5","Mobile","763"
"594","54559417","Dewalt Power Tools . 38inch Heavy-duty Vsr Pistol Grip Drill With Keyless Chuck Dwd","856","8","a","a","a","a","a","421","946","2015-07-03T01:43:13","710","a","5","Topeka","527"
"595","06992378","Bostitch .5"" Vsr 2-speed Hammerdrill/drill, Bte140k","617","2","a","a","a","a","a","29","922","2014-02-02T11:24:56","398","a","4","Ann Arbor","256"
"596","08124869","Black & Decker 1375w Heat Gun","581","4","a","a","a","a","a","349","999","2014-03-01T08:31:55","183","a","4","Thornton","630"
"597","36458356","Kd Tools Engraver Electric Vibro","673","2","a","a","a","a","a","388","97","2015-02-17T06:07:40","355","a","3","Hollywood","779"
"598","81255948","Eclipse 900-066n 50w Soldering Station","455","2","a","a","a","a","a","570","36","2016-06-27T03:52:55","363","a","1","Savannah","407"
"599","49429107","Bostitch Air Tool Inline Lubricator, 1/4 Npt, Btfp72641","926","2","a","a","a","a","a","316","710","2015-09-14T05:44:09","999","a","4","Worcester","421"
"600","35030058","Hyundai Hpc3010 Air Compressor Kit","274","3","a","a","a","a","a","63","95","2015-11-17T07:05:00","12","a","5","Buffalo","570"
"601","93782562","Professional Woodworker 18 Gauge Brad Nailer With 2-gallon 100 Psi Twin Stack Compressor Combo Kit","810","8","a","a","a","a","a","365","863","2014-12-02T01:15:14","699","a","1","Montgomery","475"
"602","59166085","Black & Decker 20v Max Lithium Drill/driver, Ldx220sb","758","7","a","a","a","a","a","849","784","2014-01-27T03:26:46","329","a","3","Denver","175"
"603","50056538","Bostitch 8.5 Amp Orbital Reciprocating Saw And Bonus Saw Blade Set Bundle","151","1","a","a","a","a","a","849","903","2015-05-24T12:00:33","950","a","3","Boise City","450"
"604","73463283","Skil Fixed Base Routers - 1 3/4 Hp Fixed Base Router 9 Amp Motor","666","3","a","a","a","a","a","837","579","2015-12-04T09:46:04","32","a","0","Seattle","795"
"605","98448111","Dewalt Dwt-dck212s2 12v Max Drill, Driver, Recip Combo Kit","452","1","a","a","a","a","a","219","269","2015-08-08T07:51:17","58","a","3","Paterson","100"
"606","12626786","Bostitch 6 Amp Orbital Jig Saw, Bte340k","944","9","a","a","a","a","a","451","161","2015-09-07T06:47:33","560","a","4","Kent","962"
"607","58106945","Buffalo Tools Sportsman Work Table","731","9","a","a","a","a","a","557","771","2014-01-29T02:54:29","83","a","1","Spokane","560"
"608","95261065","Eclipse 900-099 Soldering Stand W/reel Holder","92","5","a","a","a","a","a","353","942","2015-05-05T11:05:43","556","a","4","Jacksonville","773"
"609","17126021","Weller Bp645mp Battery Powered Soldering Iron Kit","100","8","a","a","a","a","a","665","765","2016-02-20T05:38:06","408","a","4","Grand Rapids","843"
"610","89952481","Powryte 3/8"" X 50 Hybrid Air Hose","377","5","a","a","a","a","a","54","392","2016-02-02T12:32:11","512","a","3","North Las Vegas","363"
"611","62073950","Rockwell Shopseries 12-volt Cordless Drill/driver Kit","301","4","a","a","a","a","a","819","310","2014-06-03T02:01:45","490","a","1","Evansville","449"
"612","28588689","Campbell Hausfeld 1/2"" Pneumatic Socket Set","885","1","a","a","a","a","a","668","880","2016-05-28T03:28:56","870","a","2","Amarillo","147"
"613","87103632","Hitachi 4 Gallon Twin Stack Air Compressor","206","0","a","a","a","a","a","865","355","2015-03-17T09:03:28","801","a","3","Huntsville","657"
"614","25777819","Skil 2364-02 7.2-volt Lithium-ion 2-speed Drill/driver","69","6","a","a","a","a","a","719","727","2014-02-11T04:07:25","867","a","1","Detroit","905"
"615","86275699","Black & Decker Matrix Oscillating Head Attachment, Bdcmto","224","9","a","a","a","a","a","445","300","2014-10-24T09:49:55","773","a","1","Montpelier","969"
"616","54355309","Bostitch Gravity Feed Spray Air Gun, 1/4 Npt, Btmt72393","963","4","a","a","a","a","a","860","482","2015-05-07T01:33:37","475","a","3","Louisville","379"
"617","71908809","Weller Analog Soldering Station, Wes51","523","6","a","a","a","a","a","206","418","2015-10-29T03:37:48","852","a","0","Scottsdale","645"
"618","85598683","Hitachi 18v 1/2"" Cordless Drill/driver Kit W/35-pc Hi-torq Impact Rated Torsion Bit Set","698","8","a","a","a","a","a","265","136","2014-04-04T03:35:44","783","a","3","Oxnard","385"
"619","87179057","Campbell Hausfeld 1 Gallon Air Compressor","295","3","a","a","a","a","a","16","477","2014-05-28T12:16:34","773","a","3","Charlotte","308"
"620","22978349","Skil 4570-01 18-volt Jigsaw","190","7","a","a","a","a","a","68","456","2016-04-22T12:47:35","596","a","0","Atlanta","325"
"621","18663617","Mayhew Tools Mayhew Tools - Catspaw Deck Wrecker Cats Paw Deck Wrecker: 479-41104 - Cats Paw Deck Wr","386","4","a","a","a","a","a","792","261","2015-03-23T06:02:24","440","a","0","Denver","24"
"622","10696613","Fpc Corporation Surebonder Dual Melt High/low Temperature Glue Gun Fprdt270","803","6","a","a","a","a","a","574","327","2014-03-20T10:47:32","735","a","5","Stamford","357"
"623","03206966","Ingersoll Rand 1/2 Impact Wrench Tune-up Kit For 231ha And 231ha-2","915","3","a","a","a","a","a","384","98","2014-09-02T04:03:38","676","a","3","Topeka","189"
"624","91193155","Eclipse 900-015 Helping Hands Soldering Aid","460","5","a","a","a","a","a","581","572","2014-02-18T02:04:38","261","a","5","San Antonio","594"
"625","16411159","Bernzomatic Aluminum Soldering Rods 019325/al3","861","1","a","a","a","a","a","280","142","2015-08-11T02:57:16","636","a","0","Naperville","336"
"626","09631830","Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit","875","2","a","a","a","a","a","230","973","2014-02-05T11:29:51","131","a","3","Corpus Christi","213"
"627","64329932","Hot Glue Gun Helpers Kit-7 Pieces","551","10","a","a","a","a","a","146","359","2014-10-29T02:10:33","205","a","3","Oakland","748"
"628","42974307","Dewalt Power Tools 18 Volt Compact Lithium Ion Drill Driver & Impact Driver Comb","533","5","a","a","a","a","a","855","916","2015-10-08T04:45:18","805","a","4","Philadelphia","745"
"629","23837577","Ultra Steel 4-piece 18v Cordless Power Tool Kit","872","4","a","a","a","a","a","586","243","2015-12-28T01:37:55","906","a","3","Fargo","390"
"630","89541760","Stanley Sharpshooter Stapler, Tr250a","392","2","a","a","a","a","a","637","560","2014-02-28T12:19:16","251","a","0","Oklahoma City","669"
"631","24430104","Plywood And Paneling Circular Saw Blade","424","2","a","a","a","a","a","30","583","2016-03-02T10:50:50","980","a","4","Eugene","353"
"632","26393131","Superior Tool 2"" Pvc Pipe Cutter","532","1","a","a","a","a","a","797","440","2014-08-04T11:34:03","132","a","3","Joliet","273"
"633","92684836","Western Enterprises 1/4 Npt X 3 Long Male Brass Regulator Nipple Cga 540","672","3","a","a","a","a","a","559","512","2014-05-12T10:58:16","597","a","4","Amarillo","133"
"634","65641514","Ultra Steel 1.5 Amp Palm Sander","491","9","a","a","a","a","a","295","820","2015-07-11T11:07:15","747","a","1","Kent","232"
"635","91722928","Hitachi 4 1/2"" 6 Amp Angle Grinder With 5 Abrasive Wheels","926","0","a","a","a","a","a","256","788","2015-09-20T03:04:37","41","a","3","New York","802"
"636","49147490","Numax 2"" Brad Nailer","645","2","a","a","a","a","a","515","791","2014-12-04T09:32:11","165","a","2","Reno","75"
"637","27691205","Stalwart 41-piece Professional Screwdriver Bit And Socket Set","220","3","a","a","a","a","a","662","528","2015-10-31T12:16:13","758","a","1","Salem","535"
"638","77278982","Primefit Industrial-grade Retractable Air Hose Reel With 50 Rubber Air Hose","884","5","a","a","a","a","a","192","340","2015-02-03T01:31:24","854","a","4","Hollywood","115"
"639","15778048","Dsr Schumacher Psj-2212 Pro Series 2200 Amp Jump Starter","450","5","a","a","a","a","a","86","289","2014-02-21T05:01:22","878","a","4","Hampton","88"
"640","63213294","Surebonder Cordless High Temperature Glue Gun","9","8","a","a","a","a","a","749","342","2015-06-19T01:59:54","964","a","3","Phoenix","562"
"641","43575077","Rubbermaid Wall Washer Replacement Pads, White Rcps299","364","6","a","a","a","a","a","298","582","2016-05-30T11:27:50","431","a","0","Mesa","350"
"642","65422908","Weller Sp23l Featherweight Soldering Iron","820","1","a","a","a","a","a","404","537","2014-03-21T11:32:03","720","a","3","Tacoma","418"
"643","80549697","Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12)","973","3","a","a","a","a","a","952","256","2014-04-17T09:30:00","381","a","5","Long Beach","77"
"644","75812744","Drill America Flame Carbide Burr 1/4 Shank","988","7","a","a","a","a","a","584","895","2014-11-18T07:36:00","656","a","3","Seattle","858"
"645","05794188","Arrow Pneumatic Pneumasterair 1/2 Filter/regulator With Gauge","4","10","a","a","a","a","a","453","963","2015-07-10T12:05:43","608","a","1","Hartford","543"
"646","60841179","Bostitch 50 Ft Air Compressor Hose Prozhoze, 3/8"" X 50, Pro-3850","371","7","a","a","a","a","a","809","851","2016-07-19T05:59:56","766","a","5","Richmond","856"
"647","91171054","Lincoln Industrial Fully Automatic Pneumatic Grease Gun","918","9","a","a","a","a","a","813","745","2016-08-15T01:13:40","493","a","1","Kansas City","296"
"648","34408049","Diteq Gasket Core Drills Accessories","1","2","a","a","a","a","a","651","571","2015-02-11T11:09:54","896","a","1","Gainesville","590"
"649","24121347","Black & Decker Heat Gun","781","1","a","a","a","a","a","998","39","2014-12-28T04:09:03","200","a","4","Pittsburgh","44"
"650","70381078","Mayhew Tools Mayhew Tools - Catspaw Deck Wrecker Cats Paw Deck Wrecker: 479-41104 - Cats Paw Deck Wr","76","1","a","a","a","a","a","520","710","2015-03-06T05:30:19","754","a","4","Winston-salem","181"
"651","21457234","Hitachi 18 V Post Li-ion Driver Drill","603","7","a","a","a","a","a","581","531","2015-03-08T09:11:35","442","a","3","Fontana","256"
"652","24540940","Hitachi 18v Lithium Ion 6 1/2"" Circular Saw (tool Body Only)","896","8","a","a","a","a","a","971","952","2015-04-21T03:19:31","865","a","2","Chula Vista","606"
"653","35802075","Forney 72727 Wire Wheel Brush Coarse Crimped With 1/4-inch Hex Shank 2-inch-by-.012-inch","182","5","a","a","a","a","a","69","64","2015-11-22T08:40:01","514","a","4","Chula Vista","454"
"654","53392176","Black & Decker 2.4v Direct Plug Screwdriver, Dp240","35","6","a","a","a","a","a","26","513","2015-09-21T05:26:07","350","a","5","Jersey City","533"
"655","63048872","Black & Decker 16"" 3.4 Amp Powered Handsaw With Storage Bag, Phs550b","802","2","a","a","a","a","a","806","250","2016-06-29T06:32:43","947","a","5","Thornton","601"
"656","14389696","Black & Decker Lithium Saw, Lps7000","353","5","a","a","a","a","a","764","704","2015-01-18T02:23:48","900","a","2","Riverside","580"
"657","17579476","Black & Decker 18v Hiper Drill And Accessory Set, Hpd18ak-2","401","1","a","a","a","a","a","649","826","2014-12-31T02:13:45","923","a","3","Fontana","285"
"658","27902042","Stalwart Grease Gun With Accessories","840","6","a","a","a","a","a","285","673","2014-04-26T04:45:17","284","a","2","Salem","344"
"659","48168786","Aaa 300psi Air Compressor","767","8","a","a","a","a","a","63","746","2015-12-23T06:43:29","875","a","1","Virginia Beach","732"
"660","67115198","Kawasaki 10 Piece Screw Extractor And Drill Bit Set","196","6","a","a","a","a","a","39","489","2015-03-06T04:09:36","718","a","2","Nashville","857"
"661","78970823","Rubbermaid Wall Washer Replacement Pads, White Rcps299","687","1","a","a","a","a","a","709","157","2015-07-29T11:10:26","632","a","5","Tampa","305"
"662","15228253","Rockwell Shopseries 4.3 Amp Belt/disk Sander","346","7","a","a","a","a","a","978","485","2015-08-17T01:17:07","872","a","5","Peoria","71"
"663","82152017","Hitachi 7 Disc Grinder","389","6","a","a","a","a","a","866","224","2015-08-29T11:07:45","433","a","3","Huntsville","439"
"664","19816050","Black & Decker Heat Gun","567","6","a","a","a","a","a","521","202","2016-01-03T05:23:07","852","a","1","Amarillo","67"
"665","79265249","Cgw Abrasives Z-thru Flap Discs - 4 1/2 X 7/8 Z-80 T27 Z-thru Flap Disc","429","0","a","a","a","a","a","920","28","2014-02-07T05:26:49","692","a","3","Tallahassee","632"
"666","94859812","Lincoln Industrial 14.4 Volt Powerlube Kit - 2 Battery","177","7","a","a","a","a","a","918","460","2014-02-22T08:02:23","569","a","1","Boston","995"
"667","88421070","Stalwart 25-piece 4.8-volt Cordless Screwdriver With Led","35","2","a","a","a","a","a","313","778","2016-03-22T05:36:20","133","a","2","Chesapeake","484"
"668","37690427","Bostitch Air Compressor Ball Drain Valve, Btfp72327","846","5","a","a","a","a","a","557","240","2014-09-06T04:31:31","333","a","1","Springfield","18"
"669","73677833","Skil 2350-01 4-volt Lithium-ion Screwdriver And Led Flashlight","676","3","a","a","a","a","a","309","506","2015-10-17T11:40:13","710","a","2","San Diego","233"
"670","06709839","Bostitch 18v Lithium 1/2"" Drill/driver Kit And Bonus Drill Bit Set Bundle","10","3","a","a","a","a","a","156","552","2014-06-27T04:51:07","399","a","2","Oklahoma City","556"
"671","36956821","Campbell Hausfeld 50 Retractable Hose Reel","967","1","a","a","a","a","a","24","144","2014-02-05T07:11:31","428","a","1","Newark","72"
"672","92645516","Campbell Hausfeld 50 Retractable Hose Reel","853","7","a","a","a","a","a","892","750","2014-02-23T09:12:19","886","a","4","Peoria","106"
